name,code,category,brand,size,unitPrice,minStockLevel,initial_stock
"Sizzler Mattress (79x72x8)",M88SS,"Standard Foam Mattresses",Sizzler,79x72x8,20000,5,0
"Haven Mattress (75x30x4)",M10VH,"Standard Foam Mattresses",Haven,75x30x4,20000,5,0
"Haven Mattress (75x36x4)",M9VH,"Standard Foam Mattresses",Haven,75x36x4,20000,5,0
"Haven Mattress (75x36x6)",M4VH6,"Standard Foam Mattresses",Haven,75x36x6,20000,5,0
"Haven Mattress (75x36x8)",M4VH,"Standard Foam Mattresses",Haven,75x36x8,20000,5,0
"Haven Mattress (75x36x10)",M42VH,"Standard Foam Mattresses",Haven,75x36x10,20000,5,0
"Haven Mattress (75x42x6)",M3VH6,"Standard Foam Mattresses",Haven,75x42x6,20000,5,0
"Haven Mattress (75x42x8)",M3VH,"Standard Foam Mattresses",Haven,75x42x8,20000,5,0
"Haven Mattress (75x42x10)",M32VH,"Standard Foam Mattresses",Haven,75x42x10,20000,5,0
"Haven Mattress (75x42x12)",M33VH,"Standard Foam Mattresses",Haven,75x42x12,20000,5,0
"Haven Mattress (75x48x6)",M2VH6,"Standard Foam Mattresses",Haven,75x48x6,20000,5,0
"Haven Mattress (75x48x8)",M2VH,"Standard Foam Mattresses",Haven,75x48x8,20000,5,0
"Haven Mattress (75x48x10)",M22VH,"Standard Foam Mattresses",Haven,75x48x10,20000,5,0
"Haven Mattress (75x48x12)",M23VH,"Standard Foam Mattresses",Haven,75x48x12,20000,5,0
"Haven Mattress (75x54x6)",M1VH6,"Standard Foam Mattresses",Haven,75x54x6,20000,5,0
"Haven Mattress (75x54x8)",M1VH,"Standard Foam Mattresses",Haven,75x54x8,20000,5,0
"Haven Mattress (75x54x10)",M12VH,"Standard Foam Mattresses",Haven,75x54x10,20000,5,0
"Haven Mattress (75x54x12)",M13VH,"Standard Foam Mattresses",Haven,75x54x12,20000,5,0
"Haven Mattress (75x54x14)",M14VH,"Standard Foam Mattresses",Haven,75x54x14,20000,5,0
"Haven Mattress (75x54x16)",M16VH,"Standard Foam Mattresses",Haven,75x54x16,20000,5,0
"Haven Mattress (75x54x18)",M18VH,"Standard Foam Mattresses",Haven,75x54x18,20000,5,0
"Haven Mattress (75x54x20)",M20VH,"Standard Foam Mattresses",Haven,75x54x20,20000,5,0
"Haven Mattress (75x60x8)",M5VH,"Standard Foam Mattresses",Haven,75x60x8,20000,5,0
"Haven Mattress (75x60x10)",M52VH,"Standard Foam Mattresses",Haven,75x60x10,20000,5,0
"Haven Mattress (75x60x12)",M53VH,"Standard Foam Mattresses",Haven,75x60x12,20000,5,0
"Haven Mattress (75x60x14)",M54VH,"Standard Foam Mattresses",Haven,75x60x14,20000,5,0
"Haven Mattress (75x60x16)",M56VH,"Standard Foam Mattresses",Haven,75x60x16,20000,5,0
"Haven Mattress (75x60x18)",M58VH,"Standard Foam Mattresses",Haven,75x60x18,20000,5,0
"Haven Mattress (75x60x20)",M50VH,"Standard Foam Mattresses",Haven,75x60x20,20000,5,0
"Haven Mattress (75x72x8)",M6VH,"Standard Foam Mattresses",Haven,75x72x8,20000,5,0
"Haven Mattress (75x72x10)",M62VH,"Standard Foam Mattresses",Haven,75x72x10,20000,5,0
"Haven Mattress (75x72x12)",M63VH,"Standard Foam Mattresses",Haven,75x72x12,20000,5,0
"Haven Mattress (75x72x14)",M64VH,"Standard Foam Mattresses",Haven,75x72x14,20000,5,0
"Haven Mattress (75x72x16)",M66VH,"Standard Foam Mattresses",Haven,75x72x16,20000,5,0
"Haven Mattress (75x72x18)",M68VH,"Standard Foam Mattresses",Haven,75x72x18,20000,5,0
"Haven Mattress (75x72x20)",M70VH,"Standard Foam Mattresses",Haven,75x72x20,20000,5,0
