name,code,category,brand,size,unitPrice,minStockLevel,initial_stock
"Sizzler Mattress (79x42x8)",M84SS,"Standard Foam Mattresses",Sizzler,79x42x8,162941.83,5,0
"Sizzler Mattress (79x42x10)",M85SS,"Standard Foam Mattresses",Sizzler,79x42x10,203174.64,5,0
"Sizzler Mattress (79x63x8)",M86SS,"Standard Foam Mattresses",Sizzler,79x63x8,242271.15,5,0
"Sizzler Mattress (79x71x8)",M87SS,"Standard Foam Mattresses",Sizzler,79x71x8,321423.38,5,0
"Sizzler Mattress (79x71x10)",M91SS,"Standard Foam Mattresses",Sizzler,79x71x10,378786.37,5,0
"Sizzler Mattress (79x71x12)",M93SS,"Standard Foam Mattresses",Sizzler,79x71x12,467912.57,5,0
"Sizzler Mattress (79x72x8)",M88SS,"Standard Foam Mattresses",Sizzler,79x72x8,276269.42,5,0
"Haven Mattress (75x30x4)",M10VH,"Standard Foam Mattresses",Haven,75x30x4,34213.86,5,0
"Haven Mattress (75x36x4)",M9VH,"Standard Foam Mattresses",Haven,75x36x4,0,5,0
"Haven Mattress (75x36x6)",M4VH6,"Standard Foam Mattresses",Haven,75x36x6,58652.31,5,0
"Haven Mattress (75x36x8)",M4VH,"Standard Foam Mattresses",Haven,75x36x8,74479.14,5,0
"Haven Mattress (75x36x10)",M42VH,"Standard Foam Mattresses",Haven,75x36x10,97753.85,5,0
"Haven Mattress (75x42x6)",M3VH6,"Standard Foam Mattresses",Haven,75x42x6,67765.08,5,0
"Haven Mattress (75x42x8)",M3VH,"Standard Foam Mattresses",Haven,75x42x8,86050.88,5,1
"Haven Mattress (75x42x10)",M32VH,"Standard Foam Mattresses",Haven,75x42x10,112941.78,5,1
"Haven Mattress (75x42x12)",M33VH,"Standard Foam Mattresses",Haven,75x42x12,135530.17,5,0
"Haven Mattress (75x48x6)",M2VH6,"Standard Foam Mattresses",Haven,75x48x6,76837.36,5,0
"Haven Mattress (75x48x8)",M2VH,"Standard Foam Mattresses",Haven,75x48x8,97571.27,5,0
"Haven Mattress (75x48x10)",M22VH,"Standard Foam Mattresses",Haven,75x48x10,128062.31,5,0
"Haven Mattress (75x48x12)",M23VH,"Standard Foam Mattresses",Haven,75x48x12,153674.73,5,0
"Haven Mattress (75x54x6)",M1VH6,"Standard Foam Mattresses",Haven,75x54x6,86260.2,5,0
"Haven Mattress (75x54x8)",M1VH,"Standard Foam Mattresses",Haven,75x54x8,109536.73,5,5
"Haven Mattress (75x54x10)",M12VH,"Standard Foam Mattresses",Haven,75x54x10,137684.38,5,4
"Haven Mattress (75x54x12)",M13VH,"Standard Foam Mattresses",Haven,75x54x12,165162.9,5,2
"Haven Mattress (75x54x14)",M14VH,"Standard Foam Mattresses",Haven,75x54x14,185554.65,5,0
"Haven Mattress (75x54x16)",M16VH,"Standard Foam Mattresses",Haven,75x54x16,205300.7,5,1
"Haven Mattress (75x54x18)",M18VH,"Standard Foam Mattresses",Haven,75x54x18,230963.28,5,0
"Haven Mattress (75x54x20)",M20VH,"Standard Foam Mattresses",Haven,75x54x20,256625.86,5,0
"Haven Mattress (75x60x8)",M5VH,"Standard Foam Mattresses",Haven,75x60x8,121768.74,5,0
"Haven Mattress (75x60x10)",M52VH,"Standard Foam Mattresses",Haven,75x60x10,160125.86,5,2
"Haven Mattress (75x60x12)",M53VH,"Standard Foam Mattresses",Haven,75x60x12,192151.04,5,0
"Haven Mattress (75x60x14)",M54VH,"Standard Foam Mattresses",Haven,75x60x14,223750.07,5,0
"Haven Mattress (75x60x16)",M56VH,"Standard Foam Mattresses",Haven,75x60x16,239517.49,5,0
"Haven Mattress (75x60x18)",M58VH,"Standard Foam Mattresses",Haven,75x60x18,0,5,0
"Haven Mattress (75x60x20)",M50VH,"Standard Foam Mattresses",Haven,75x60x20,319642.97,5,0
"Haven Mattress (75x72x8)",M6VH,"Standard Foam Mattresses",Haven,75x72x8,144574.95,5,5
"Haven Mattress (75x72x10)",M62VH,"Standard Foam Mattresses",Haven,75x72x10,185882.08,5,1
"Haven Mattress (75x72x12)",M63VH,"Standard Foam Mattresses",Haven,75x72x12,218927.79,5,1
"Haven Mattress (75x72x14)",M64VH,"Standard Foam Mattresses",Haven,75x72x14,260779.48,5,0
"Haven Mattress (75x72x16)",M66VH,"Standard Foam Mattresses",Haven,75x72x16,289149.91,5,0
"Haven Mattress (75x72x18)",M68VH,"Standard Foam Mattresses",Haven,75x72x18,332124.83,5,0
"Haven Mattress (75x72x20)",M70VH,"Standard Foam Mattresses",Haven,75x72x20,369027.58,5,1
"Haven Mattress (75x84x8)",M7VH,"Standard Foam Mattresses",Haven,75x84x8,167481.64,5,7
"Haven Mattress (75x84x10)",M72VH,"Standard Foam Mattresses",Haven,75x84x10,209352.05,5,2
"Haven Mattress (75x84x12)",M73VH,"Standard Foam Mattresses",Haven,75x84x12,251222.45,5,0
"Haven Mattress (75x84x14)",M74VH,"Standard Foam Mattresses",Haven,75x84x14,299247.79,5,0
"Haven Mattress (75x84x16)",M76VH,"Standard Foam Mattresses",Haven,75x84x16,341997.46,5,0
"Haven Mattress (75x84x18)",M78VH,"Standard Foam Mattresses",Haven,75x84x18,384747.18,5,0
"Haven Mattress (75x84x20)",M80VH,"Standard Foam Mattresses",Haven,75x84x20,427496.85,5,0
"Haven Mattress (84x84x8)",M8VH,"Standard Foam Mattresses",Haven,84x84x8,201018,5,0
"Haven Mattress (84x84x10)",M82VH,"Standard Foam Mattresses",Haven,84x84x10,278940.83,5,0
"Haven Mattress (84x84x12)",M83VH,"Standard Foam Mattresses",Haven,84x84x12,308531.33,5,0
"Haven Mattress (84x84x14)",M94VH,"Standard Foam Mattresses",Haven,84x84x14,367480.39,5,0
"Haven Mattress (84x84x16)",M96VH,"Standard Foam Mattresses",Haven,84x84x16,425277.85,5,0
"Haven Mattress (84x84x18)",M98VH,"Standard Foam Mattresses",Haven,84x84x18,470528.75,5,0
"Haven Mattress (84x84x20)",M90VH,"Standard Foam Mattresses",Haven,84x84x20,515779.64,5,0
"Haven Mattress (79x42x8)",M84VH,"Standard Foam Mattresses",Haven,79x42x8,93141.77,5,0
"Haven Mattress (79x42x10)",M85VH,"Standard Foam Mattresses",Haven,79x42x10,129696.12,5,0
"Haven Mattress (79x63x8)",M86VH,"Standard Foam Mattresses",Haven,79x63x8,139712.67,5,0
"Haven Mattress (79x71x8)",M87VH,"Standard Foam Mattresses",Haven,79x71x8,155864.83,5,0
"Haven Mattress (79x71x10)",M91VH,"Standard Foam Mattresses",Haven,79x71x10,199312.18,5,0
"Haven Mattress (79x71x12)",M93VH,"Standard Foam Mattresses",Haven,79x71x12,239174.59,5,0
"Haven Mattress (79x72x8)",M88VH,"Standard Foam Mattresses",Haven,79x72x8,158060.12,5,0
"Supreme Mattress (75x30x4)",M10VS,"Standard Foam Mattresses",Supreme,75x30x4,44397.35,5,0
"Supreme Mattress (75x36x4)",M9VS,"Standard Foam Mattresses",Supreme,75x36x4,52737.82,5,0
"Supreme Mattress (75x36x6)",M4VS6,"Standard Foam Mattresses",Supreme,75x36x6,79474.66,5,0
"Supreme Mattress (75x36x8)",M4VS,"Standard Foam Mattresses",Supreme,75x36x8,95391.38,5,0
"Supreme Mattress (75x36x10)",M42VS,"Standard Foam Mattresses",Supreme,75x36x10,124440.12,5,0
"Supreme Mattress (75x42x6)",M3VS6,"Standard Foam Mattresses",Supreme,75x42x6,87108.11,5,0
"Supreme Mattress (75x42x8)",M3VS,"Standard Foam Mattresses",Supreme,75x42x8,110613.46,5,0
"Supreme Mattress (75x42x10)",M32VS,"Standard Foam Mattresses",Supreme,75x42x10,145180.15,5,0
"Supreme Mattress (75x42x12)",M33VS,"Standard Foam Mattresses",Supreme,75x42x12,174216.15,5,0
"Supreme Mattress (75x48x6)",M2VS6,"Standard Foam Mattresses",Supreme,75x48x6,99382.91,5,0
"Supreme Mattress (75x48x8)",M2VS,"Standard Foam Mattresses",Supreme,75x48x8,138820.15,5,0
"Supreme Mattress (75x48x10)",M22VS,"Standard Foam Mattresses",Supreme,75x48x10,165638.16,5,0
"Supreme Mattress (75x48x12)",M23VS,"Standard Foam Mattresses",Supreme,75x48x12,198765.81,5,0
"Supreme Mattress (75x54x6)",M1VS6,"Standard Foam Mattresses",Supreme,75x54x6,103281.27,5,0
"Supreme Mattress (75x54x8)",M1VS,"Standard Foam Mattresses",Supreme,75x54x8,145652.93,5,6
"Supreme Mattress (75x54x10)",M12VS,"Standard Foam Mattresses",Supreme,75x54x10,172135.39,5,4
"Supreme Mattress (75x54x12)",M13VS,"Standard Foam Mattresses",Supreme,75x54x12,223087.53,5,1
"Supreme Mattress (75x54x14)",M14VS,"Standard Foam Mattresses",Supreme,75x54x14,260268.76,5,0
"Supreme Mattress (75x54x16)",M16VS,"Standard Foam Mattresses",Supreme,75x54x16,297424.17,5,0
"Supreme Mattress (75x54x18)",M18VS,"Standard Foam Mattresses",Supreme,75x54x18,334631.29,5,0
"Supreme Mattress (75x54x20)",M20VS,"Standard Foam Mattresses",Supreme,75x54x20,382435.73,5,0
"Supreme Mattress (75x60x8)",M5VS,"Standard Foam Mattresses",Supreme,75x60x8,157568.69,5,1
"Supreme Mattress (75x60x10)",M52VS,"Standard Foam Mattresses",Supreme,75x60x10,212586.05,5,0
"Supreme Mattress (75x60x12)",M53VS,"Standard Foam Mattresses",Supreme,75x60x12,267855.96,5,0
"Supreme Mattress (75x60x14)",M54VS,"Standard Foam Mattresses",Supreme,75x60x14,306951.67,5,0
"Supreme Mattress (75x60x16)",M56VS,"Standard Foam Mattresses",Supreme,75x60x16,392898.14,5,0
"Supreme Mattress (75x60x18)",M58VS,"Standard Foam Mattresses",Supreme,75x60x18,0,5,0
"Supreme Mattress (75x60x20)",M50VS,"Standard Foam Mattresses",Supreme,75x60x20,438502.44,5,0
"Supreme Mattress (75x72x8)",M6VS,"Standard Foam Mattresses",Supreme,75x72x8,184075.24,5,3
"Supreme Mattress (75x72x10)",M62VS,"Standard Foam Mattresses",Supreme,75x72x10,235009.71,5,2
"Supreme Mattress (75x72x12)",M63VS,"Standard Foam Mattresses",Supreme,75x72x12,275469.45,5,2
"Supreme Mattress (75x72x14)",M64VS,"Standard Foam Mattresses",Supreme,75x72x14,354965.74,5,0
"Supreme Mattress (75x72x16)",M66VS,"Standard Foam Mattresses",Supreme,75x72x16,405675.11,5,0
"Supreme Mattress (75x72x18)",M68VS,"Standard Foam Mattresses",Supreme,75x72x18,479683.35,5,0
"Supreme Mattress (75x72x20)",M70VS,"Standard Foam Mattresses",Supreme,75x72x20,490613.37,5,0
"Supreme Mattress (75x84x8)",M7VS,"Standard Foam Mattresses",Supreme,75x84x8,215816.74,5,1
"Supreme Mattress (75x84x10)",M72VS,"Standard Foam Mattresses",Supreme,75x84x10,279361.39,5,1
"Supreme Mattress (75x84x12)",M73VS,"Standard Foam Mattresses",Supreme,75x84x12,324319.12,5,0
"Supreme Mattress (75x84x14)",M74VS,"Standard Foam Mattresses",Supreme,75x84x14,419993.21,5,0
"Supreme Mattress (75x84x16)",M76VS,"Standard Foam Mattresses",Supreme,75x84x16,479992.26,5,0
"Supreme Mattress (75x84x18)",M78VS,"Standard Foam Mattresses",Supreme,75x84x18,498061.51,5,0
"Supreme Mattress (75x84x20)",M80VS,"Standard Foam Mattresses",Supreme,75x84x20,599990.29,5,0
"Supreme Mattress (84x84x8)",M8VS,"Standard Foam Mattresses",Supreme,84x84x8,249353.11,5,0
"Supreme Mattress (84x84x10)",M82VS,"Standard Foam Mattresses",Supreme,84x84x10,327275.93,5,0
"Supreme Mattress (84x84x12)",M83VS,"Standard Foam Mattresses",Supreme,84x84x12,408440.35,5,0
"Supreme Mattress (84x84x14)",M94VS,"Standard Foam Mattresses",Supreme,84x84x14,476513.75,5,0
"Supreme Mattress (84x84x16)",M9VS-2,"Standard Foam Mattresses",Supreme,84x84x16,544587.2,5,0
"Supreme Mattress (84x84x18)",M98VS,"Standard Foam Mattresses",Supreme,84x84x18,579942.81,5,0
"Supreme Mattress (84x84x20)",M90VS,"Standard Foam Mattresses",Supreme,84x84x20,625163.86,5,0
"Supreme Mattress (79x42x8)",M84VS,"Standard Foam Mattresses",Supreme,79x42x8,128168.94,5,0
"Supreme Mattress (79x42x10)",M85VS,"Standard Foam Mattresses",Supreme,79x42x10,170068.47,5,0
"Supreme Mattress (79x63x8)",M86VS,"Standard Foam Mattresses",Supreme,79x63x8,192101.8,5,0
"Supreme Mattress (79x71x8)",M87VS,"Standard Foam Mattresses",Supreme,79x71x8,214594.97,5,0
"Supreme Mattress (79x71x10)",M91VS,"Standard Foam Mattresses",Supreme,79x71x10,281655.91,5,0
"Supreme Mattress (79x71x12)",M93VS,"Standard Foam Mattresses",Supreme,79x71x12,337987.09,5,0
"Supreme Mattress (79x72x8)",M88VS,"Standard Foam Mattresses",Supreme,79x72x8,217614.26,5,0
"Classic Mattress (75x36x4)",M9GS,"Standard Foam Mattresses",Classic,75x36x4,0,5,0
"Classic Mattress (75x36x6)",M4GS6,"Standard Foam Mattresses",Classic,75x36x6,98661.83,5,0
"Classic Mattress (75x36x8)",M4GS,"Standard Foam Mattresses",Classic,75x36x8,125284.86,5,0
"Classic Mattress (75x36x10)",M42GS,"Standard Foam Mattresses",Classic,75x36x10,166612.43,5,0
"Classic Mattress (75x42x6)",M3GS6,"Standard Foam Mattresses",Classic,75x42x6,114619.87,5,0
"Classic Mattress (75x42x8)",M3GS,"Standard Foam Mattresses",Classic,75x42x8,145549.05,5,0
"Classic Mattress (75x42x10)",M32GS,"Standard Foam Mattresses",Classic,75x42x10,192566.13,5,0
"Classic Mattress (75x42x12)",M33GS,"Standard Foam Mattresses",Classic,75x42x12,231590.36,5,0
"Classic Mattress (75x48x6)",M2GS6,"Standard Foam Mattresses",Classic,75x48x6,0,5,0
"Classic Mattress (75x48x8)",M2GS,"Standard Foam Mattresses",Classic,75x48x8,164555.5,5,0
"Classic Mattress (75x48x10)",M22GS,"Standard Foam Mattresses",Classic,75x48x10,222149.93,5,0
"Classic Mattress (75x48x12)",M23GS,"Standard Foam Mattresses",Classic,75x48x12,259174.9,5,0
"Classic Mattress (75x54x6)",M1GS6,"Standard Foam Mattresses",Classic,75x54x6,145785.86,5,0
"Classic Mattress (75x54x8)",M1GS,"Standard Foam Mattresses",Classic,75x54x8,185124.94,5,0
"Classic Mattress (75x54x10)",M12GS,"Standard Foam Mattresses",Classic,75x54x10,249918.56,5,0
"Classic Mattress (75x54x12)",M13GS,"Standard Foam Mattresses",Classic,75x54x12,299902.38,5,0
"Classic Mattress (75x54x14)",M14GS,"Standard Foam Mattresses",Classic,75x54x14,340167.04,5,0
"Classic Mattress (75x54x16)",M16GS,"Standard Foam Mattresses",Classic,75x54x16,388762.33,5,0
"Classic Mattress (75x54x18)",M18GS,"Standard Foam Mattresses",Classic,75x54x18,520029.7,5,0
"Classic Mattress (75x54x20)",M20GS,"Standard Foam Mattresses",Classic,75x54x20,578777.5,5,0
"Classic Mattress (75x60x8)",M5GS,"Standard Foam Mattresses",Classic,75x60x8,213453.16,5,0
"Classic Mattress (75x60x10)",M52GS,"Standard Foam Mattresses",Classic,75x60x10,261584.51,5,0
"Classic Mattress (75x60x12)",M53GS,"Standard Foam Mattresses",Classic,75x60x12,331682.16,5,0
"Classic Mattress (75x60x14)",M54GS,"Standard Foam Mattresses",Classic,75x60x14,401779.82,5,0
"Classic Mattress (75x60x16)",M56GS,"Standard Foam Mattresses",Classic,75x60x16,449600.57,5,0
"Classic Mattress (75x60x18)",M58GS,"Standard Foam Mattresses",Classic,75x60x18,497935.5,5,0
"Classic Mattress (75x60x20)",M50GS,"Standard Foam Mattresses",Classic,75x60x20,642086.32,5,0
"Classic Mattress (75x72x8)",M6GS,"Standard Foam Mattresses",Classic,75x72x8,243946.5,5,0
"Classic Mattress (75x72x10)",M62GS,"Standard Foam Mattresses",Classic,75x72x10,333225.01,5,0
"Classic Mattress (75x72x12)",M63GS,"Standard Foam Mattresses",Classic,75x72x12,359177.68,5,0
"Classic Mattress (75x72x14)",M64GS,"Standard Foam Mattresses",Classic,75x72x14,448251.73,5,0
"Classic Mattress (75x72x16)",M66GS,"Standard Foam Mattresses",Classic,75x72x16,512287.67,5,0
"Classic Mattress (75x72x18)",M68GS,"Standard Foam Mattresses",Classic,75x72x18,690670.22,5,0
"Classic Mattress (75x72x20)",M70GS,"Standard Foam Mattresses",Classic,75x72x20,768703.98,5,0
"Classic Mattress (75x84x8)",M7GS,"Standard Foam Mattresses",Classic,75x84x8,283255.4,5,0
"Classic Mattress (75x84x10)",M72GS,"Standard Foam Mattresses",Classic,75x84x10,388762.34,5,0
"Classic Mattress (75x84x12)",M73GS,"Standard Foam Mattresses",Classic,75x84x12,446127.24,5,0
"Classic Mattress (75x84x14)",M74GS,"Standard Foam Mattresses",Classic,75x84x14,520481.81,5,0
"Classic Mattress (75x84x16)",M76GS,"Standard Foam Mattresses",Classic,75x84x16,713539.52,5,0
"Classic Mattress (75x84x18)",M78GS,"Standard Foam Mattresses",Classic,75x84x18,804430.55,5,0
"Classic Mattress (75x84x20)",M80GS,"Standard Foam Mattresses",Classic,75x84x20,895321.63,5,0
"Classic Mattress (84x84x8)",M8GS,"Standard Foam Mattresses",Classic,84x84x8,334123.55,5,0
"Classic Mattress (84x84x10)",M82GS,"Standard Foam Mattresses",Classic,84x84x10,416385.46,5,0
"Classic Mattress (84x84x12)",M83GS,"Standard Foam Mattresses",Classic,84x84x12,499662.8,5,0
"Classic Mattress (84x84x14)",M94GS,"Standard Foam Mattresses",Classic,84x84x14,596819.12,5,0
"Classic Mattress (84x84x16)",M96GS,"Standard Foam Mattresses",Classic,84x84x16,0,5,0
"Classic Mattress (84x84x18)",M98GS,"Standard Foam Mattresses",Classic,84x84x18,0,5,0
"Classic Mattress (84x84x20)",M90GS,"Standard Foam Mattresses",Classic,84x84x20,0,5,0
"Classic Mattress (79x42x8)",M84GS,"Standard Foam Mattresses",Classic,79x42x8,157117.6,5,0
"Classic Mattress (79x42x10)",M85GS,"Standard Foam Mattresses",Classic,79x42x10,0,5,0
"Classic Mattress (79x63x8)",M86GS,"Standard Foam Mattresses",Classic,79x63x8,247883.14,5,0
"Classic Mattress (79x71x8)",M87GS,"Standard Foam Mattresses",Classic,79x71x8,265603.59,5,0
"Classic Mattress (79x71x10)",M91GS,"Standard Foam Mattresses",Classic,79x71x10,373811.61,5,0
"Classic Mattress (79x71x12)",M93GS,"Standard Foam Mattresses",Classic,79x71x12,384215.72,5,0
"Classic Mattress (79x72x8)",M88GS,"Standard Foam Mattresses",Classic,79x72x8,269344.47,5,0
"Orthopedic Mattress (75x30x4)",M10RQ,"Orthopedic Mattresses",Orthopedic,75x30x4,59464.8,5,0
"Orthopedic Mattress (75x36x4)",M9RQ,"Orthopedic Mattresses",Orthopedic,75x36x4,0,5,0
"Orthopedic Mattress (75x36x6)",M4RQ6,"Orthopedic Mattresses",Orthopedic,75x36x6,121689.37,5,0
"Orthopedic Mattress (75x36x8)",M4RQ,"Orthopedic Mattresses",Orthopedic,75x36x8,153091.08,5,0
"Orthopedic Mattress (75x36x10)",M42RQ,"Orthopedic Mattresses",Orthopedic,75x36x10,193255.86,5,0
"Orthopedic Mattress (75x42x6)",M3RQ6,"Orthopedic Mattresses",Orthopedic,75x42x6,140958.96,5,0
"Orthopedic Mattress (75x42x8)",M3RQ,"Orthopedic Mattresses",Orthopedic,75x42x8,179026.93,5,0
"Orthopedic Mattress (75x42x10)",M32RQ,"Orthopedic Mattresses",Orthopedic,75x42x10,225139.82,5,0
"Orthopedic Mattress (75x42x12)",M33RQ,"Orthopedic Mattresses",Orthopedic,75x42x12,263413.58,5,0
"Orthopedic Mattress (75x48x6)",M2RQ6,"Orthopedic Mattresses",Orthopedic,75x48x6,153285.57,5,0
"Orthopedic Mattress (75x48x8)",M2RQ,"Orthopedic Mattresses",Orthopedic,75x48x8,194648.38,5,0
"Orthopedic Mattress (75x48x10)",M22RQ,"Orthopedic Mattresses",Orthopedic,75x48x10,257674.42,5,0
"Orthopedic Mattress (75x48x12)",M23RQ,"Orthopedic Mattresses",Orthopedic,75x48x12,306571.16,5,0
"Orthopedic Mattress (75x54x6)",M1RQ6,"Orthopedic Mattresses",Orthopedic,75x54x6,178933.69,5,0
"Orthopedic Mattress (75x54x8)",M1RQ,"Orthopedic Mattresses",Orthopedic,75x54x8,229146.65,5,0
"Orthopedic Mattress (75x54x10)",M12RQ,"Orthopedic Mattresses",Orthopedic,75x54x10,284544.6,5,1
"Orthopedic Mattress (75x54x12)",M13RQ,"Orthopedic Mattresses",Orthopedic,75x54x12,334949.45,5,0
"Orthopedic Mattress (75x54x14)",M14RQ,"Orthopedic Mattresses",Orthopedic,75x54x14,401529.81,5,0
"Orthopedic Mattress (75x54x16)",M16RQ,"Orthopedic Mattresses",Orthopedic,75x54x16,458891.22,5,0
"Orthopedic Mattress (75x54x18)",M18RQ,"Orthopedic Mattresses",Orthopedic,75x54x18,563186.76,5,0
"Orthopedic Mattress (75x54x20)",M20RQ,"Orthopedic Mattresses",Orthopedic,75x54x20,626391.11,5,0
"Orthopedic Mattress (75x60x8)",M5RQ,"Orthopedic Mattresses",Orthopedic,75x60x8,250086.76,5,0
"Orthopedic Mattress (75x60x10)",M52RQ,"Orthopedic Mattresses",Orthopedic,75x60x10,310170.67,5,1
"Orthopedic Mattress (75x60x12)",M53RQ,"Orthopedic Mattresses",Orthopedic,75x60x12,372204.78,5,0
"Orthopedic Mattress (75x60x14)",M54RQ,"Orthopedic Mattresses",Orthopedic,75x60x14,0,5,0
"Orthopedic Mattress (75x60x16)",M56RQ,"Orthopedic Mattresses",Orthopedic,75x60x16,496273.1,5,0
"Orthopedic Mattress (75x60x18)",M58RQ,"Orthopedic Mattresses",Orthopedic,75x60x18,0,5,0
"Orthopedic Mattress (75x60x20)",M50RQ,"Orthopedic Mattresses",Orthopedic,75x60x20,620341.32,5,0
"Orthopedic Mattress (75x72x8)",M6RQ,"Orthopedic Mattresses",Orthopedic,75x72x8,308811.85,5,2
"Orthopedic Mattress (75x72x10)",M62RQ,"Orthopedic Mattresses",Orthopedic,75x72x10,382373.16,5,0
"Orthopedic Mattress (75x72x12)",M63RQ,"Orthopedic Mattresses",Orthopedic,75x72x12,472613.2,5,0
"Orthopedic Mattress (75x72x14)",M64RQ,"Orthopedic Mattresses",Orthopedic,75x72x14,556535.36,5,0
"Orthopedic Mattress (75x72x16)",M66RQ,"Orthopedic Mattresses",Orthopedic,75x72x16,630150.95,5,0
"Orthopedic Mattress (75x72x18)",M68RQ,"Orthopedic Mattresses",Orthopedic,75x72x18,748071.53,5,0
"Orthopedic Mattress (75x72x20)",M70RQ,"Orthopedic Mattresses",Orthopedic,75x72x20,832037.85,5,0
"Orthopedic Mattress (75x84x8)",M7RQ,"Orthopedic Mattresses",Orthopedic,75x84x8,345971.38,5,0
"Orthopedic Mattress (75x84x10)",M72RQ,"Orthopedic Mattresses",Orthopedic,75x84x10,454087.41,5,0
"Orthopedic Mattress (75x84x12)",M73RQ,"Orthopedic Mattresses",Orthopedic,75x84x12,550247.1,5,0
"Orthopedic Mattress (75x84x14)",M74RQ,"Orthopedic Mattresses",Orthopedic,75x84x14,641954.94,5,0
"Orthopedic Mattress (75x84x16)",M76RQ,"Orthopedic Mattresses",Orthopedic,75x84x16,773520.42,5,0
"Orthopedic Mattress (75x84x18)",M78RQ,"Orthopedic Mattresses",Orthopedic,75x84x18,871328.06,5,0
"Orthopedic Mattress (75x84x20)",M80RQ,"Orthopedic Mattresses",Orthopedic,75x84x20,969135.69,5,0
"Orthopedic Mattress (84x84x8)",M8RQ,"Orthopedic Mattresses",Orthopedic,84x84x8,396492.69,5,0
"Orthopedic Mattress (84x84x10)",M82RQ,"Orthopedic Mattresses",Orthopedic,84x84x10,520396.66,5,0
"Orthopedic Mattress (84x84x12)",M83RQ,"Orthopedic Mattresses",Orthopedic,84x84x12,624475.98,5,0
"Orthopedic Mattress (84x84x14)",M94RQ,"Orthopedic Mattresses",Orthopedic,84x84x14,753801.16,5,0
"Orthopedic Mattress (84x84x16)",M96RQ,"Orthopedic Mattresses",Orthopedic,84x84x16,865321.46,5,0
"Orthopedic Mattress (84x84x18)",M98RQ,"Orthopedic Mattresses",Orthopedic,84x84x18,965881.28,5,0
"Orthopedic Mattress (84x84x20)",M90RQ,"Orthopedic Mattresses",Orthopedic,84x84x20,1074307.67,5,0
"Orthopedic Mattress (79x42x8)",M84RQ,"Orthopedic Mattresses",Orthopedic,79x42x8,194268.03,5,0
"Orthopedic Mattress (79x42x10)",M85RQ,"Orthopedic Mattresses",Orthopedic,79x42x10,248424.71,5,0
"Orthopedic Mattress (79x63x8)",M86RQ,"Orthopedic Mattresses",Orthopedic,79x63x8,282139.55,5,0
"Orthopedic Mattress (79x71x8)",M87RQ,"Orthopedic Mattresses",Orthopedic,79x71x8,327435.28,5,0
"Orthopedic Mattress (79x71x10)",M91RQ,"Orthopedic Mattresses",Orthopedic,79x71x10,429758.81,5,0
"Orthopedic Mattress (79x71x12)",M93RQ,"Orthopedic Mattresses",Orthopedic,79x71x12,515710.6,5,0
"Orthopedic Mattress (79x72x8)",M88RQ,"Orthopedic Mattresses",Orthopedic,79x72x8,332050.02,5,0
"Spring Mattress (75x72x10)",M62SF,"Spring Mattresses",Spring,75x72x10,382373.16,5,1
"ABEEC Mattress (75x42x6)",GUM-42X6,"Standard Foam Mattresses",ABEEC,75x42x6,140958.96,5,1
"ABEEC Mattress (75x42x8)",GUM-42X8,"Standard Foam Mattresses",ABEEC,75x42x8,179026.93,5,0
"ABEEC Mattress (75x54x6)",GUM-54X6,"Standard Foam Mattresses",ABEEC,75x54x6,178933.69,5,1
"ABEEC Mattress (75x54x8)",GUM-54X8,"Standard Foam Mattresses",ABEEC,75x54x8,229146.65,5,0
"ABEEC Mattress (75x54x10)",TOF-54X10,"Standard Foam Mattresses",ABEEC,75x54x10,284544.6,5,0
"ABEEC Mattress (75x54x12)",TOF-54X12,"Standard Foam Mattresses",ABEEC,75x54x12,334949.45,5,3
"Naked Foam 54X10",54X10,"Naked Foam & Blocks",Naked,Standard,0,5,1
"Naked Foam 72X8-30D",72X8-30D,"Naked Foam & Blocks",Naked,Standard,59464.8,5,3
"Naked Foam 54X12-25D",54X12-25D,"Naked Foam & Blocks",Naked,Standard,93657.06,5,0
"Naked Foam 72X8-25D",72X8-25D,"Naked Foam & Blocks",Naked,Standard,62538.94,5,1
"Naked Foam 72X12-30D",72X12-30D,"Naked Foam & Blocks",Naked,Standard,0,5,0
"Naked Foam 54X10-22D",54X10-22D,"Naked Foam & Blocks",Naked,Standard,121689.37,5,1
"Naked Foam 42X10-22D",42X10-22D,"Naked Foam & Blocks",Naked,Standard,153091.08,5,1
"Naked Foam 42X8-22D",42X8-22D,"Naked Foam & Blocks",Naked,Standard,193255.86,5,0
"Naked Foam 42X8-30D",42X8-30D,"Naked Foam & Blocks",Naked,Standard,69073.88,5,0
"Naked Foam 42X12-22D",42X12-22D,"Naked Foam & Blocks",Naked,Standard,91329.06,5,0
"Naked Foam 42X6-25D",42X6-25D,"Naked Foam & Blocks",Naked,Standard,140958.96,5,0
"Naked Foam 42X10-25D",42X10-25D,"Naked Foam & Blocks",Naked,Standard,179026.93,5,0
"Naked Foam 54X14-18D",54X14-18D,"Naked Foam & Blocks",Naked,Standard,225139.82,5,2
"Naked Foam 54X6-18D",54X6-18D,"Naked Foam & Blocks",Naked,Standard,263413.58,5,1
"Naked Foam 54X4-18D",54X4-18D,"Naked Foam & Blocks",Naked,Standard,153285.57,5,1
"Naked Foam 54X16-30D",54X16-30D,"Naked Foam & Blocks",Naked,Standard,194648.38,5,0
